"caseid","date","event","comment","country1","country2","species","order","date2","year","post2017","decade","continent"
"37418","13/03/2021","Seizure","1 giraffe carcass seized in Kamanjab - 4 Namibians charged","Namibia",NA,"Giraffa camelopardalis","Artiodactyla",2021-03-13,2021,TRUE,"2023","Africa"
"36162","13/03/2021","Seizure","1,260 Saiga horns seized in Urumqi - 6 suspects arrested","China",NA,"Saiga","Artiodactyla",2021-03-13,2021,TRUE,"2023","Asia"
"33594","09/03/2021","Seizure","Live blackbuck seized from 3 poachers in Hyderabad, Telangana","India",NA,"2 species","Artiodactyla",2021-03-09,2021,TRUE,"2023","Asia"
"37436","01/03/2021","Seizure","17 skins from various animals including tiger and leopard seized near Khanna Bridge, Islamabad - 1 arrested","Pakistan",NA,"13 species","Artiodactyla",2021-03-01,2021,TRUE,"2023","Asia"
"33406","28/02/2021","Animal Injury / Mortality / Welfare","Tiger killed by electrocution in Lakhimpur Kheri district, Uttar Pradesh","India",NA,"2 species","Artiodactyla",2021-02-28,2021,TRUE,"2023","Asia"
"33453","26/02/2021","Seizure","5 lechwe carcasses seized from vehicle in Chikuzwe area - 1 arrested","Namibia",NA,"Kobus leche","Artiodactyla",2021-02-26,2021,TRUE,"2023","Africa"
"33241","19/02/2021","Poaching / Illegal Harvesting","1 Banteng found killed by a snare in Preah Vihear Province","Cambodia",NA,"Bos javanicus","Artiodactyla",2021-02-19,2021,TRUE,"2023","Asia"
"33238","19/02/2021","Seizure","Live animals, carcasses and wildlife parts from tiger, bear, leopard, turtles, cats and others seized in Phatthalung - 1 arrested","Thailand",NA,"20 species","Artiodactyla",2021-02-19,2021,TRUE,"2023","Asia"
"33032","09/02/2021","Seizure","1 deer antler seized near Atal Market, West Bengal - 1 suspsect arrested","India",NA,"Cervidae","Artiodactyla",2021-02-09,2021,TRUE,"2023","Asia"
"33527","08/02/2021","Seizure","2 Elephant tusks and 2 hippo teeth seized in Windhoek - 2 charged","Namibia",NA,"2 species","Artiodactyla",2021-02-08,2021,TRUE,"2023","Africa"
"45209","02/02/2021","Seizure","2 kg of pangolin scales, 35 kg of ivory and 6 kg of hippo teeth seized in Arua - 2 convicted","Uganda",NA,"3 species","Artiodactyla",2021-02-02,2021,TRUE,"2023","Asia"
"35563","01/02/2021","Enforcement Action / Prosecution","32 suspects convicted for illegal hunting and sale of over 3,000 animals","China",NA,"8 species","Artiodactyla",2021-02-01,2021,TRUE,"2023","Asia"
"35558","01/02/2021","Seizure","5 Alpine musk deer carcasses seized in Luoqiu Township, Luhuo County - 3 suspects arrested","China",NA,"Moschus chrysogaster","Artiodactyla",2021-02-01,2021,TRUE,"2023","Asia"
"36438","30/01/2021","Seizure","Fresh lesser Kudu eat and 3 live Guinea fowls seized in Shambalai village, Simanjiro district - 1 arrested","Tanzania, United Republic of",NA,"2 species","Artiodactyla",2021-01-30,2021,TRUE,"2023","Asia"
"32909","30/01/2021","Poaching / Illegal Harvesting","2 spotted deer killed in Mettupalayam forest, Tamil Nadu - 1 arrested","India",NA,"Axis axis","Artiodactyla",2021-01-30,2021,TRUE,"2023","Asia"
"32789","29/01/2021","Seizure","30 kg of serow meat seized in Cardamoms","Cambodia",NA,"Capricornis sumatraensis","Artiodactyla",2021-01-29,2021,TRUE,"2023","Asia"
"32917","25/01/2021","Seizure","Pangolin scales and a pair of deer horns seized in East Godavari, Andhra Pradesh - 1 arrested","India",NA,"2 species","Artiodactyla",2021-01-25,2021,TRUE,"2023","Asia"
"36328","23/01/2021","Seizure","19 deer skins seized in Sharankhola, Bagerhat - 2 arrested","Bangladesh",NA,"Axis axis","Artiodactyla",2021-01-23,2021,TRUE,"2023","Asia"
"32918","23/01/2021","Seizure","3 kg of Spotted deer meat and 25 kg of deer meat seized in Jayashankar Bhupalpally district, Telangana - 3 arrested","India",NA,"2 species","Artiodactyla",2021-01-23,2021,TRUE,"2023","Asia"
"43864","21/01/2021","Seizure","Hedgehog and wild boar meat seized in Kanchulli village, Hanur, Karnataka - 1 arrested","India",NA,"2 species","Artiodactyla",2021-01-21,2021,TRUE,"2023","Asia"
"33936","21/01/2021","Seizure","8 tiger skin pieces, leopard skins and other wildlife seized in Pak Tho District, Ratchaburi - 1 arrested","Thailand",NA,"14 species","Artiodactyla",2021-01-21,2021,TRUE,"2023","Asia"
"33866","21/01/2021","Seizure","36 kg of Muntjac meat seized in Mae Sariang, Mae Hong Son - 1 arrested","Thailand",NA,"Muntiacus","Artiodactyla",2021-01-21,2021,TRUE,"2023","Asia"
"36327","19/01/2021","Seizure","Pangolin scales and deer skin seized in Dhenkanal, Odisha - 4 arrested","India",NA,"2 species","Artiodactyla",2021-01-19,2021,TRUE,"2023","Asia"
"32929","16/01/2021","Seizure","1 dead blackbuck seized in Nizamabad district, Telangana - 2 arrested","India",NA,"Antilope cervicapra","Artiodactyla",2021-01-16,2021,TRUE,"2023","Asia"
"36323","14/01/2021","Enforcement Action / Prosecution","1 suspect convicted for poaching 60 whitetail and mule deer in Kansas","United States of America",NA,"2 species","Artiodactyla",2021-01-14,2021,TRUE,"2023","Asia"
"43861","12/01/2021","Seizure","25 kg of wild boar meat seized in Vattulli, Kerala - 2 arrested","India",NA,"Sus scrofa","Artiodactyla",2021-01-12,2021,TRUE,"2023","Asia"
"32114","12/01/2021","Seizure","24 pairs of deer antlers seized in Bengaluru - 1 arrested","India",NA,"Cervidae","Artiodactyla",2021-01-12,2021,TRUE,"2023","Asia"
"36324","11/01/2021","Poaching / Illegal Harvesting","1 Mountain goat found wounded by poachers euthanized in Idaho","United States of America",NA,"Oreamnos americanus","Artiodactyla",2021-01-11,2021,TRUE,"2023","Asia"
"43857","09/01/2021","Seizure","Deer meat seized in Kanakapura, Karnataka","India",NA,"Cervidae","Artiodactyla",2021-01-09,2021,TRUE,"2023","Asia"
"32138","05/01/2021","Seizure","15 kg of deer meat seized in Kendujhar District, Odisha - 3 arrested","India",NA,"Cervidae","Artiodactyla",2021-01-05,2021,TRUE,"2023","Asia"
"43853","04/01/2021","Seizure","9 kg of deer meat seized in Virudhunagar District, Tamil Nadu - 9 fined","India",NA,"Cervidae","Artiodactyla",2021-01-04,2021,TRUE,"2023","Asia"
"43852","04/01/2021","Seizure","Sambar deer meat seized in Bhakarapeta, Andhra Pradesh - 1 arrested","India",NA,"Rusa unicolor","Artiodactyla",2021-01-04,2021,TRUE,"2023","Asia"
"43850","04/01/2021","Seizure","Deer antlers seized in Belagavi, Karnataka - 1 suspect escaped","India",NA,"Cervidae","Artiodactyla",2021-01-04,2021,TRUE,"2023","Asia"
"38927","04/01/2021","Seizure","Swine meat and edible birds nest seized at John F. Kennedy International Airport","United States of America","China","2 species","Artiodactyla",2021-01-04,2021,TRUE,"2023","Asia"
"32169","03/01/2021","Seizure","Wild boar meat and skin seized in Praharjpur, Odisha - 1 arrested","India",NA,"Sus scrofa","Artiodactyla",2021-01-03,2021,TRUE,"2023","Asia"
"32141","03/01/2021","Poaching / Illegal Harvesting","1 leopard (paws removed) and 1 Nilgai killed in Gondia district, Maharashtra","India",NA,"2 species","Artiodactyla",2021-01-03,2021,TRUE,"2023","Asia"
"43851","02/01/2021","Poaching / Illegal Harvesting","3 wild boar and 1 spotted deer killed in Bhitarkanika National Park, Odisha","India",NA,"2 species","Artiodactyla",2021-01-02,2021,TRUE,"2023","Asia"
"31870","02/01/2021","Seizure","1 pair of deer antlers seized in Bagdogra forest range, West Bengal - 2 suspects arrested","India",NA,"Cervidae","Artiodactyla",2021-01-02,2021,TRUE,"2023","Asia"
"43392","01/01/2021","Seizure","5.9 kg Assam macaque bones, 31.4 kg of chamois bones, 0.7 kg brown-shanked douc bones, 0.7 kg scales of pangolin and other wildlife seized in Ke Bang National Park, Quang Binh - 1 convicted","Viet Nam",NA,"6 species","Artiodactyla",2021-01-01,2021,TRUE,"2023","Asia"
"37423","01/01/2021","Seizure","Over 300 animals seized from a breeding farm in Balcarce, Buenos Aires","Argentina",NA,"26 species","Artiodactyla",2021-01-01,2021,TRUE,"2023","Asia"
"37249","01/01/2021","Seizure","14 ivory carvings, 1 piece of rhino horn and 1 antelope skin (2.02 kg) seized at Shenzhen Bao'92an Airport","China",NA,"3 species","Artiodactyla",2021-01-01,2021,TRUE,"2023","Asia"
"35608","01/01/2021","Seizure","80 kg of Nilgai meat seized in Banke District","Nepal",NA,"Boselaphus tragocamelus","Artiodactyla",2021-01-01,2021,TRUE,"2023","Asia"
"31919","01/01/2021","Seizure","Deer meat seized in Bandipur Tiger Reserve, Karnataka - 6 arrested","India",NA,"Cervidae","Artiodactyla",2021-01-01,2021,TRUE,"2023","Asia"
"36317","30/12/2020","Seizure","1 Chital skin and 1 Muntjac skin seized in Barela, Madhya Pradesh - 2 arrested","India",NA,"2 species","Artiodactyla",2020-12-30,2020,TRUE,"2023","Asia"
"32400","30/12/2020","Seizure","160 kg of wild animal carcasses seized in Vinh Trai Ward, Lang Son - 2 suspects","Viet Nam",NA,"7 species","Artiodactyla",2020-12-30,2020,TRUE,"2023","Asia"
"32175","29/12/2020","Seizure","Wild meat seized from a market in Daporijo, Upper Sunasiri district, Arunachal Pradesh","India",NA,"4 species","Artiodactyla",2020-12-29,2020,TRUE,"2023","Asia"
"43849","28/12/2020","Seizure","10.5 kg of elk meat seized in Similipal National Park, Odisha","India",NA,"Rusa unicolor","Artiodactyla",2020-12-28,2020,TRUE,"2023","Asia"
"32183","28/12/2020","Seizure","Wildlife carcasses seized at Doimukh Check gate, Arunachal Pradesh","India",NA,"7 species","Artiodactyla",2020-12-28,2020,TRUE,"2023","Asia"
"38340","25/12/2020","Seizure","3 dead civet, 3 wild pigs and 3 bamboo rats seized in Huong Son District, Ha Tinh - 1 fined","Viet Nam",NA,"3 species","Artiodactyla",2020-12-25,2020,TRUE,"2023","Asia"
"36313","25/12/2020","Seizure","4 deer skins seized in Namkhana, West Bengal - 1 suspect arrested","India",NA,"Cervidae","Artiodactyla",2020-12-25,2020,TRUE,"2023","Asia"
"41192","23/12/2020","Seizure","1 serval skin, dried meat & buffalo tail seized in Hwange - 1 convicted","Zimbabwe",NA,"3 species","Artiodactyla",2020-12-23,2020,TRUE,"2023","Africa"
"43848","22/12/2020","Seizure","Deer skin and horns seized in Hunterganj, Chatra, Jharkhand - 1 arrested","India",NA,"Cervidae","Artiodactyla",2020-12-22,2020,TRUE,"2023","Asia"
"41616","22/12/2020","Poaching / Illegal Harvesting","1 female greater kudu rescued from a trap in Marloth Park - Mpumalanga","South Africa",NA,"Tragelaphus strepsiceros","Artiodactyla",2020-12-22,2020,TRUE,"2023","Africa"
"38370","22/12/2020","Seizure","313 kg of wild pig meat, 2 live Asiatic softshell turtles and 1 live civet seized in Kon Tum - 1 fined","Viet Nam","Lao People's Democratic Republic","3 species","Artiodactyla",2020-12-22,2020,TRUE,"2023","Asia"
"34403","21/12/2020","Seizure","1 lion skin, lion fat, hippo teeth, pangolin scales, elephant tail and other wildlife seized in Tilawandu Village, Kilwa District - 1 charged","Tanzania, United Republic of",NA,"15 species","Artiodactyla",2020-12-21,2020,TRUE,"2023","Asia"
"31838","21/12/2020","Seizure","300 kg deer mear seized in Labuan Bajo - one person arrested","Indonesia",NA,"Cervidae","Artiodactyla",2020-12-21,2020,TRUE,"2023","Asia"
"31825","18/12/2020","Human-Wildlife Conflict","Man dies of injuries in wild boar attack near Chemor, Perak","Malaysia",NA,"Sus scrofa","Artiodactyla",2020-12-18,2020,TRUE,"2023","Asia"
"43844","15/12/2020","Seizure","9.8 kg of deer meat seized in Ujjain, Madhya Pradesh - 1 arrested","India",NA,"Cervidae","Artiodactyla",2020-12-15,2020,TRUE,"2023","Asia"
"43843","15/12/2020","Seizure","1 deer carcass seized in Ganjam District, Odisha - 1 arrested","India",NA,"Cervidae","Artiodactyla",2020-12-15,2020,TRUE,"2023","Asia"
"41444","15/12/2020","Smuggling / Illegal Trade (not elsewhere included)","Wildlife refuge in Qinhuangdao is accused of selling lion skins, orangutan skins, tiger bone wine and other wildlife - investigation underway","China",NA,"14 species","Artiodactyla",2020-12-15,2020,TRUE,"2023","Asia"
"36307","15/12/2020","Seizure","1 dead blue sheep and 1 live seized in Leh, Ladakh - 1 suspect arrested","India",NA,"Pseudois nayaur","Artiodactyla",2020-12-15,2020,TRUE,"2023","Asia"
"32039","15/12/2020","Seizure","1 Elephant tusk, 5 deer antlers and 1 live chameleon seized in Bhiki Pur, Odisha - 2 suspects detained","India",NA,"3 species","Artiodactyla",2020-12-15,2020,TRUE,"2023","Asia"
"36300","14/12/2020","Seizure","1 dead Muntjac seized in Similipal National Park - 2 police officers arrested","India",NA,"Muntiacus","Artiodactyla",2020-12-14,2020,TRUE,"2023","Asia"
"41481","13/12/2020","Seizure","3 pieces of tortoise, 4 pieces of deer horn and 1 leopard skin and skull seized in Sihawa, Chhattisgarh - 3 arrested","India",NA,"3 species","Artiodactyla",2020-12-13,2020,TRUE,"2023","Asia"
"42583","11/12/2020","Seizure","1 leopard skin and 1 deer skin seized in Mahasamund District, Chhattisgarh - 3 arrested","India",NA,"2 species","Artiodactyla",2020-12-11,2020,TRUE,"2023","Asia"
"36299","11/12/2020","Seizure","1 spotted deer carcass seized in Minjur, Tamil Nadu - 4 suspects arrested","India",NA,"Axis axis","Artiodactyla",2020-12-11,2020,TRUE,"2023","Asia"
"38369","07/12/2020","Seizure","64 kg of deer meat (determined to be beef) seized in Ngoc Hoi District, Kon Tum","Viet Nam",NA,"Cervidae","Artiodactyla",2020-12-07,2020,TRUE,"2023","Asia"
"32819","07/12/2020","Seizure","Musk deer gland seized in Devdaha","Nepal",NA,"Moschus","Artiodactyla",2020-12-07,2020,TRUE,"2023","Asia"
"36296","06/12/2020","Seizure","4 musk deer teeh and 1 head, skin and legs of mountain goat seized in Nanda Devi National Park, Uttarakhand - 5 arrested","India",NA,"2 species","Artiodactyla",2020-12-06,2020,TRUE,"2023","Asia"
"32046","06/12/2020","Seizure","6 pangolins and 2 dead serows seized from a bus in Tran Nhan Tong, Ninh Binh","Viet Nam",NA,"2 species","Artiodactyla",2020-12-06,2020,TRUE,"2023","Asia"
"32045","06/12/2020","Seizure","2 deer antlers and 3 pangolin scales seized in Dhenkanal, Odisha - 5 arrested","India",NA,"2 species","Artiodactyla",2020-12-06,2020,TRUE,"2023","Asia"
"32044","06/12/2020","Seizure","2 leopard skins, elephant tusks, boar tusks, deer antlers and other products seized in Kapilash Wildlife Sanctuary, Odisha - 3 arrested","India",NA,"6 species","Artiodactyla",2020-12-06,2020,TRUE,"2023","Asia"
"42565","03/12/2020","Seizure","1 spotted deer carcass seized in Gopanari, Tamil Nadu - 3 fined","India",NA,"Axis axis","Artiodactyla",2020-12-03,2020,TRUE,"2023","Asia"
"38808","02/12/2020","Seizure","50 kg of sea fans, 14 musk deer pod, 2 kg of musk deer pod pieces and other wildlife seized in Guwahati, Assam - 3 arrested","India",NA,"4 species","Artiodactyla",2020-12-02,2020,TRUE,"2023","Asia"
"42555","01/12/2020","Seizure","Deer meat seized in Cauvery Wildlife Sanctuary, Karnataka - 1 arrested","India",NA,"Cervidae","Artiodactyla",2020-12-01,2020,TRUE,"2023","Asia"
"42554","01/12/2020","Seizure","100 kg of boar meat seized in Banda, Uttar Pradesh - 3 arrested","India",NA,"Sus scrofa","Artiodactyla",2020-12-01,2020,TRUE,"2023","Asia"
"37171","01/12/2020","Seizure","Body parts from tiger, muntjac, porcupine, turtle, sambar and others seized in Hailakandi, Assam - 1 arrested","India",NA,"6 species","Artiodactyla",2020-12-01,2020,TRUE,"2023","Asia"
"36309","01/12/2020","Seizure","6 deer antlers and 1 turtle shell seized in Kapilash Wildlife Sanctuary, Odisha - 3 arrested","India",NA,"2 species","Artiodactyla",2020-12-01,2020,TRUE,"2023","Asia"
"35439","01/12/2020","Seizure","179 Saiga horns seized at Manzhouli Railway Station, Inner Mongolia - 7 suspects","China","Russian Federation","Saiga tatarica","Artiodactyla",2020-12-01,2020,TRUE,"2023","Asia"
"32040","01/12/2020","Seizure","Deer products and pangolin scales seized from a TCM shop in Nan'an District, Chongqing City","China",NA,"2 species","Artiodactyla",2020-12-01,2020,TRUE,"2023","Asia"
"41424","30/11/2020","Human-Wildlife Conflict","1 Elephant and 1 wild boar killed by electrocution in Kadala, Odisha","India",NA,"2 species","Artiodactyla",2020-11-30,2020,TRUE,"2023","Asia"
"39542","29/11/2020","Seizure","1 dead Chinese serow (44 kg) seized in Vinh Phuc","Viet Nam",NA,"Capricornis milneedwardsii","Artiodactyla",2020-11-29,2020,TRUE,"2023","Asia"
"31470","28/11/2020","Seizure","400 leopard claws, 6 tiger claws and other wildlife seized in Chennammana Kere, Bengaluru - 4 suspects arrested","India",NA,"7 species","Artiodactyla",2020-11-28,2020,TRUE,"2023","Asia"
"41182","27/11/2020","Seizure","8 oryx caracasses seized in Karibib - 2 charged","Namibia",NA,"Oryx gazella","Artiodactyla",2020-11-27,2020,TRUE,"2023","Africa"
"38305","24/11/2020","Seizure","103 kg of Sambar deer carcasses seized in U Minh Ha National Park, Ca Mau - 2 fined","Viet Nam",NA,"Rusa unicolor","Artiodactyla",2020-11-24,2020,TRUE,"2023","Asia"
"32073","23/11/2020","Seizure","2 live pangolins, 10 weasels, 2 wild boars and 4 porcupines seized in Ea H'leo district, Dak Lak - 1 arrested","Viet Nam",NA,"4 species","Artiodactyla",2020-11-23,2020,TRUE,"2023","Asia"
"38945","22/11/2020","Seizure","1 Chinese serow (50 kg) seized in Pu Mat National Park - 2 arrested","Viet Nam",NA,"Capricornis milneedwardsii","Artiodactyla",2020-11-22,2020,TRUE,"2023","Asia"
"36287","22/11/2020","Poaching / Illegal Harvesting","6 poachers arrested for illegally hunting wild boar in Doubs","France",NA,"Sus scrofa","Artiodactyla",2020-11-22,2020,TRUE,"2023","Asia"
"32290","17/11/2020","Seizure","2 Serow skulls and 1 Sun bear skull seized in Thap Sakae District, Prachuap Khiri Khan - 1 arrested","Thailand",NA,"2 species","Artiodactyla",2020-11-17,2020,TRUE,"2023","Asia"
"31257","17/11/2020","Seizure","451 saiga horns and 26 kg sea cucumber seized in Ussuriysk - 2 suspects arrested","Russian Federation","China","2 species","Artiodactyla",2020-11-17,2020,TRUE,"2023","Asia"
"35648","16/11/2020","Seizure","2 Saiga horns seized in Baiyin, Gansu - 1 suspect arrested","China",NA,"Saiga","Artiodactyla",2020-11-16,2020,TRUE,"2023","Asia"
"35647","16/11/2020","Seizure","10 deer antlers seized in Baiyin, Gansu - 1 suspect arrested","China",NA,"Cervidae","Artiodactyla",2020-11-16,2020,TRUE,"2023","Asia"
"42528","13/11/2020","Seizure","1 pair of Sambar deer horns and 1 skull seized in Bagdogra, Darjeeling, West Bengal - 1 arrested","India",NA,"Rusa unicolor","Artiodactyla",2020-11-13,2020,TRUE,"2023","Asia"
"38320","11/11/2020","Seizure","1 live King cobra, 6 dead civets, 8 kg of mouse deer and 48 kg of wild pig meat seized in Dak Mil District, Dak Nong - 1 arrested","Viet Nam",NA,"4 species","Artiodactyla",2020-11-11,2020,TRUE,"2023","Asia"
"41583","09/11/2020","Seizure","1 stuffed caracal and 1 stuffed grysbok seized at Schiphol Airport","Netherlands",NA,"2 species","Artiodactyla",2020-11-09,2020,TRUE,"2023","Asia"
"42526","08/11/2020","Seizure","5 deer skins, deer horns and teak seized in Padhantangar, Dhenkanal, Odisha - 1 arrested","India",NA,"3 species","Artiodactyla",2020-11-08,2020,TRUE,"2023","Asia"
